Code;Libellé;Médiane du revenu disponible par UC 2020
89055;Brienon-sur-Armançon;19360
89056;Brion;23650
89057;Brosses;21910
89058;Bussières;21500
89059;Bussy-en-Othe;21610
89060;Bussy-le-Repos;22940
89061;Butteaux;21940
89062;Carisey;22070
89063;La Celle-Saint-Cyr;22500
89064;Censy;N/A - résultat non disponible
89065;Cérilly;N/A - résultat non disponible
89066;Cerisiers;21930
89067;Cézy;21930
89068;Chablis;23950
89069;Chailley;20930
89071;Chamoux;21760
89072;Champcevrais;19890
89073;Champignelles;19840
89074;Champigny;22050
89075;Champlay;21980
89076;Champlost;22380
89077;Champs-sur-Yonne;23260
89079;Chamvres;23450
89080;La Chapelle-sur-Oreuse;24470
89081;La Chapelle-Vaupelteigne;N/A - résultat non disponible
89083;Charbuy;26040
89084;Charentenay;19610
89085;Charmoy;21880
89086;Charny Orée de Puisaye;21350
89087;Chassignelles;20220
89088;Chassy;24120
89089;Chastellux-sur-Cure;20880
89091;Châtel-Censoir;19330
89092;Châtel-Gérard;22160
89093;Chaumont;23100
89094;Chaumot;21970
89095;Chemilly-sur-Serein;26720
89096;Chemilly-sur-Yonne;23760
89098;Cheney;23350
89099;Cheny;20100
89100;Chéroy;21350
89101;Chéu;20500
89102;Chevannes;24290
89104;Chichée;24470
89105;Chichery;23520
89108;Chitry;24030
89111;Les Clérimois;22580
89112;Collan;19950
89113;Collemiers;24240
89115;Compigny;22610
89116;Cornant;23250
89117;Coulangeron;21470
89118;Coulanges-la-Vineuse;22820
89119;Coulanges-sur-Yonne;20100
89120;Coulours;21960
89122;Courgenay;20590
89123;Courgis;25710
89124;Courlon-sur-Yonne;23170
89125;Courson-les-Carrières;19200
89126;Courtoin;N/A - résultat non disponible
89127;Courtois-sur-Yonne;23980
89128;Coutarnoux;20490
89129;Crain;20470
89130;Deux Rivières;20830
89131;Cruzy-le-Châtel;20810
89132;Cry;19820
89133;Cudot;21230
89134;Cussy-les-Forges;21120
89136;Cuy;22530
89137;Dannemoine;21850
89139;Diges;22960
89141;Dissangis;21000
89142;Dixmont;21550
89143;Dollot;23940
89144;Domats;21550
89145;Domecy-sur-Cure;21800
89146;Domecy-sur-le-Vault;N/A - résultat non disponible
89147;Dracy;21500
89148;Druyes-les-Belles-Fontaines;20730
89149;Dyé;21380
89150;Égleny;23070
89151;Égriselles-le-Bocage;22120
89152;Épineau-les-Voves;20940
89153;Épineuil;22060
89154;Escamps;22270
89155;Escolives-Sainte-Camille;22100
89156;Esnon;21790
89158;Étais-la-Sauvin;19420
89159;Étaule;22600
89160;Étigny;23410
89161;Étivey;21860
89162;Évry;23790
89163;La Ferté-Loupière;20150
89164;Festigny;N/A - résultat non disponible
89165;Flacy;23360
89167;Fleury-la-Vallée;23240
89168;Fleys;23800
89169;Flogny-la-Chapelle;20980
89170;Foissy-lès-Vézelay;18750
89171;Foissy-sur-Vanne;20050
89172;Fontaine-la-Gaillarde;24950
89173;Fontaines;21640
89175;Fontenay-près-Chablis;26180
89176;Fontenay-près-Vézelay;20470
89177;Fontenay-sous-Fouronnes;N/A - résultat non disponible
89179;Fontenoy;19970
89180;Fouchères;23380
89181;Fournaudin;23810
89182;Fouronnes;20560
89183;Fresnes;N/A - résultat non disponible
89184;Fulvy;20520
89186;Germigny;22010
89187;Gigny;N/A - résultat non disponible
89188;Girolles;20050
89189;Gisy-les-Nobles;24020
89190;Givry;21980
89191;Gland;N/A - résultat non disponible
89194;Grimault;21700
89195;Gron;23420
89196;Valravillon;22610
89197;Guillon-Terre-Plaine;21630
89198;Gurgy;22970
89199;Gy-l'Évêque;21690
89200;Hauterive;23910
89201;Héry;24400
89202;Irancy;23600
89203;Island;24340
89204;L'Isle-sur-Serein;21240
89205;Jaulges;22010
89206;Joigny;17770
89207;Jouancy;N/A - résultat non disponible
89208;Joux-la-Ville;20240
89209;Jouy;23530
89210;Jully;21090
89211;Junay;N/A - résultat non disponible
89212;Jussy;23720
89214;Lailly;20920
89215;Lain;21400
89216;Lainsecq;17850
89217;Lalande;22890
89218;Laroche-Saint-Cydroine;21460
89219;Lasson;22180
89220;Lavau;19100
89221;Leugny;23020
89222;Levis;21760
89223;Lézinnes;21450
89224;Lichères-près-Aigremont;21170
89225;Lichères-sur-Yonne;N/A - résultat non disponible
89226;Lignorelles;28850
89227;Ligny-le-Châtel;22900
89228;Lindry;23950
89229;Lixy;22940
89230;Looze;24070
89232;Lucy-le-Bois;21310
89233;Lucy-sur-Cure;19790
89234;Lucy-sur-Yonne;20200
89235;Magny;23410
89236;Maillot;22680
89237;Mailly-la-Ville;20000
89238;Mailly-le-Château;19800
89239;Malay-le-Grand;23410
89240;Malay-le-Petit;24250
89242;Maligny;23130
89244;Marmeaux;N/A - résultat non disponible
89245;Marsangy;24290
89246;Massangis;20250
89247;Mélisey;22010
89248;Menades;N/A - résultat non disponible
89249;Mercy;N/A - résultat non disponible
89250;Méré;20220
89251;Merry-la-Vallée;22490
89252;Merry-Sec;21080
89253;Merry-sur-Yonne;22120
89254;Mézilles;20740
89255;Michery;23580
89256;Migé;22030
89257;Migennes;17440
89259;Môlay;N/A - résultat non disponible
89261;Molinons;22950
89262;Molosmes;21380
89263;Monéteau;22930
89264;Montacher-Villegardin;23140
89265;Montigny-la-Resle;24140
89266;Montillot;20190
89267;Montréal;20620
89268;Mont-Saint-Sulpice;23230
89270;Mouffy;19930
89271;Moulins-en-Tonnerrois;22590
89272;Moulins-sur-Ouanne;20960
89273;Moutiers-en-Puisaye;21100
89274;Nailly;23190
89276;Neuvy-Sautour;21480
89277;Nitry;21430
89278;Noé;23280
89279;Noyers;21600
89280;Nuits;20530
89281;Les Ormes;21090
89282;Ormoy;23660
89283;Ouanne;21300
89284;Pacy-sur-Armançon;21230
89285;Pailly;22350
89286;Parly;22580
89287;Paron;20450
89288;Paroy-en-Othe;24020
89289;Paroy-sur-Tholon;23010
89290;Pasilly;N/A - résultat non disponible
89291;Passy;24340
89292;Percey;22200
89295;Perrigny;25360
89296;Perrigny-sur-Armançon;20360
89297;Pierre-Perthuis;N/A - résultat non disponible
89298;Piffonds;22330
89299;Pimelles;N/A - résultat non disponible
89300;Pisy;N/A - résultat non disponible
89302;Plessis-Saint-Jean;23850
89303;Poilly-sur-Serein;20330
89304;Poilly-sur-Tholon;23590
89306;Pontaubert;22720
89307;Pontigny;22360
89308;Pont-sur-Vanne;22140
89309;Pont-sur-Yonne;20450
89310;La Postolle;24090
89311;Pourrain;24060
89312;Précy-le-Sec;20880
89313;Précy-sur-Vrin;23680
89314;Prégilbert;23080
89315;Préhy;23680
89316;Provency;22760
89318;Quarré-les-Tombes;20680
89319;Quenne;23670
89320;Quincerot;N/A - résultat non disponible
89321;Ravières;19710
89323;Roffey;19510
89324;Rogny-les-Sept-Écluses;20760
89325;Ronchères;N/A - résultat non disponible
89326;Rosoy;24240
89327;Rousson;23030
89328;Rouvray;23510
89329;Rugny;N/A - résultat non disponible
89331;Sainpuits;22140
89332;Saint-Agnan;22840
89333;Saint-André-en-Terre-Plaine;20100
89334;Le Val d'Ocre;20580
89335;Saint-Aubin-sur-Yonne;21610
89336;Saint-Brancher;22640
89337;Saint-Bris-le-Vineux;24080
89338;Saint-Clément;21870
89339;Sainte-Colombe;21830
89341;Saint-Cyr-les-Colons;22520
89342;Saint-Denis-lès-Sens;23030
89344;Saint-Fargeau;19750
89345;Saint-Florentin;17220
89346;Saint-Georges-sur-Baulche;26050
89347;Saint-Germain-des-Champs;20910
89348;Saint-Julien-du-Sault;21060
89349;Saint-Léger-Vauban;20630
89350;Saint-Loup-d'Ordon;21160
89351;Sainte-Magnance;19500
89352;Saint-Martin-des-Champs;21980
89353;Saint-Martin-d'Ordon;21470
89354;Saint-Martin-du-Tertre;22480
89355;Saint-Martin-sur-Armançon;19790
89359;Saint-Maurice-aux-Riches-Hommes;23450
89360;Saint-Maurice-le-Vieil;23440
89361;Saint-Maurice-Thizouaille;20980
89362;Saint-Moré;20270
89363;Sainte-Pallaye;N/A - résultat non disponible
89364;Saint-Père;20250
89365;Saint-Privé;20320
89367;Saints-en-Puisaye;19620
89368;Saint-Sauveur-en-Puisaye;19360
89369;Saint-Sérotin;23750
89370;Saint-Valérien;20560
89371;Sainte-Vertu;N/A - résultat non disponible
89373;Saligny;24610
89374;Sambourg;N/A - résultat non disponible
89375;Santigny;N/A - résultat non disponible
89376;Sarry;21220
89377;Sauvigny-le-Beuréal;N/A - résultat non disponible
89378;Sauvigny-le-Bois;22350
89379;Savigny-en-Terre-Plaine;21950
89380;Savigny-sur-Clairis;23080
89382;Seignelay;22830
89383;Sementron;20740
89384;Senan;21870
89385;Sennevoy-le-Bas;N/A - résultat non disponible
89386;Sennevoy-le-Haut;19070
89387;Sens;18450
89388;Sépeaux-Saint Romain;21820
89390;Serbonnes;22890
89391;Sergines;22930
89392;Sermizelles;20950
89393;Serrigny;20720
89394;Sery;N/A - résultat non disponible
89395;Les Sièges;19990
89397;Sommecaise;19990
89398;Sormery;20990
89399;Soucy;22950
89400;Sougères-en-Puisaye;21360
89402;Soumaintrain;22670
89403;Stigny;N/A - résultat non disponible
89404;Subligny;22920
89405;Les Hauts de Forterre;21450
89406;Talcy;N/A - résultat non disponible
89407;Tanlay;22430
89408;Tannerre-en-Puisaye;21010
89409;Tharoiseau;N/A - résultat non disponible
89410;Tharot;N/A - résultat non disponible
89411;Les Vallées de la Vanne;22880
89412;Thizy;21620
89413;Thorey;N/A - résultat non disponible
89414;Thorigny-sur-Oreuse;22190
89415;Thory;21640
89416;Thury;20940
89417;Tissey;22470
89418;Tonnerre;17820
89419;Toucy;20290
89420;Treigny-Perreuse-Sainte-Colombe;19920
89422;Trichey;N/A - résultat non disponible
89423;Tronchoy;23540
89424;Trucy-sur-Yonne;20820
89425;Turny;22480
89426;Val-de-Mercy;22880
89427;Vallan;23580
89428;Vallery;22880
89430;Varennes;21620
89431;Vassy-sous-Pisy;N/A - résultat non disponible
89432;Vaudeurs;20530
89433;Vault-de-Lugny;22470
89434;Vaumort;21950
89436;Venizy;21110
89437;Venouse;24240
89438;Venoy;23350
89439;Vergigny;21450
89440;Verlin;21940
89441;Vermenton;21690
89442;Vernoy;20470
89443;Véron;24360
89445;Vézannes;N/A - résultat non disponible
89446;Vézelay;20570
89447;Vézinnes;23520
89449;Villeblevin;23220
89450;Villebougis;23750
89451;Villechétive;22250
89452;Villecien;21990
89453;Villefargeau;25330
89456;Villemanoche;20870
89458;Villenavotte;24400
89459;Villeneuve-la-Dondagre;23160
89460;Villeneuve-la-Guyard;21290
89461;Villeneuve-l'Archevêque;17410
89462;Villeneuve-les-Genêts;18400
89463;Villeneuve-Saint-Salves;23960
89464;Villeneuve-sur-Yonne;20310
89465;Villeperrot;21350
89466;Villeroy;25430
89467;Villethierry;23070
89468;Villevallier;21100
89469;Perceneige;23190
89470;Villiers-les-Hauts;20760
89471;Villiers-Louis;22750
89472;Villiers-Saint-Benoît;19350
89474;Villiers-Vineux;20620
89475;Villon;19670
89477;Villy;N/A - résultat non disponible
89478;Vincelles;22720
89479;Vincelottes;23550
89480;Vinneuf;22980
89481;Vireaux;18420
89482;Viviers;22960
89483;Voisines;23830
89485;Voutenay-sur-Cure;23080
89486;Yrouerre;22280
90001;Andelnans;24370
90002;Angeot;26070
90003;Anjoutey;24610
90004;Argiésans;25380
90005;Auxelles-Bas;23790
90006;Auxelles-Haut;22600
90007;Banvillars;27470
90008;Bavilliers;22290
90009;Beaucourt;21880
90010;Belfort;18750
90011;Bermont;28420
90012;Bessoncourt;26210
90013;Bethonvilliers;26200
90014;Boron;26820
90015;Botans;24870
90016;Bourg-sous-Châtelet;27790
90017;Bourogne;23800
90018;Brebotte;26310
90019;Bretagne;26520
90020;Buc;25770
90021;Charmois;25690
90022;Châtenois-les-Forges;23570
90023;Chaux;23500
90024;Chavanatte;25880
90025;Chavannes-les-Grands;23810
90026;Chèvremont;26160
90027;Courcelles;29950
90028;Courtelevant;26390
90029;Cravanche;23850
90030;Croix;28820
90031;Cunelières;25630
90032;Danjoutin;21660
90033;Delle;21080
90034;Denney;24110
90035;Dorans;26900
90036;Eguenigue;25630
90037;Éloie;24870
90039;Essert;24180
90041;Étueffont;24490
90042;Évette-Salbert;28100
90043;Faverois;28400
90044;Felon;25490
90045;Fêche-l'Église;23550
90046;Florimont;28120
90047;Fontaine;23500
90048;Fontenelle;25620
90049;Foussemagne;23450
90050;Frais;25660
90051;Froidefontaine;23180
90052;Giromagny;20710
90053;Grandvillars;22090
90054;Grosmagny;23760
90055;Grosne;27700
90056;Joncherey;26520
90057;Lachapelle-sous-Chaux;25660
90058;Lachapelle-sous-Rougemont;23890
90059;Lacollonge;25290
90060;Lagrange;25840
90061;Lamadeleine-Val-des-Anges;N/A - résultat non disponible
90062;Larivière;23880
90063;Lebetain;25400
90064;Lepuix-Neuf;24000
90065;Lepuix;22560
90066;Leval;21610
90067;Menoncourt;25970
90068;Meroux-Moval;25650
90069;Méziré;24430
90070;Montbouton;27930
90071;Montreux-Château;23630
90072;Morvillars;22610
90074;Novillard;25110
90075;Offemont;22330
90076;Pérouse;24990
90077;Petit-Croix;25200
90078;Petitefontaine;24520
90079;Petitmagny;25410
90080;Phaffans;25310
90081;Réchésy;26100
90082;Autrechêne;27860
90083;Recouvrance;28560
90084;Reppe;24540
90085;Riervescemont;N/A - résultat non disponible
90086;Romagny-sous-Rougemont;27360
90087;Roppe;25430
90088;Rougegoutte;24130
90089;Rougemont-le-Château;22670
90090;Saint-Dizier-l'Évêque;28340
90091;Saint-Germain-le-Châtelet;24610
90093;Sermamagny;24800
90094;Sevenans;24860
90095;Suarce;27080
90096;Thiancourt;28740
90097;Trévenans;23660
90098;Urcerey;28000
90099;Valdoie;20700
90100;Vauthiermont;24620
90101;Vellescot;24910
90102;Vescemont;24460
90103;Vétrigne;28380
90104;Vézelois;25930
90105;Villars-le-Sec;28270
91001;Abbéville-la-Rivière;25660
91016;Angerville;21380
91017;Angervilliers;28380
91021;Arpajon;21510
91022;Arrancourt;26850
91027;Athis-Mons;21910
91035;Authon-la-Plaine;24350
91037;Auvernaux;26470
91038;Auvers-Saint-Georges;28460
91041;Avrainville;28310
91044;Ballainvilliers;29630
91045;Ballancourt-sur-Essonne;24930
91047;Baulne;26040
91064;Bièvres;33670
91067;Blandy;24820
91069;Boigneville;26180
91075;Bois-Herpin;N/A - résultat non disponible
91079;Boissy-la-Rivière;28200
91080;Boissy-le-Cutté;25620
91081;Boissy-le-Sec;25410
91085;Boissy-sous-Saint-Yon;27150
91086;Bondoufle;26210
91093;Boullay-les-Troux;37820
91095;Bouray-sur-Juine;28010
91097;Boussy-Saint-Antoine;23610
91098;Boutervilliers;26730
91099;Boutigny-sur-Essonne;26600
91100;Bouville;28260
91103;Brétigny-sur-Orge;23280
91105;Breuillet;25920
91106;Breux-Jouy;27110
91109;Brières-les-Scellés;25840
91111;Briis-sous-Forges;29630
91112;Brouy;27960
91114;Brunoy;26810
91115;Bruyères-le-Châtel;27000
91121;Buno-Bonnevaux;27350
91122;Bures-sur-Yvette;33050
91129;Cerny;27070
91130;Chalo-Saint-Mars;27060
91131;Chalou-Moulineux;27160
91132;Chamarande;27840
91135;Champcueil;26700
91136;Champlan;24130
91137;Champmotteux;25500
91145;Chatignonville;N/A - résultat non disponible
91148;Chauffour-lès-Étréchy;29480
91156;Cheptainville;28560
91159;Chevannes;27380
91161;Chilly-Mazarin;22610
91174;Corbeil-Essonnes;18320
91175;Corbreuse;26580
91179;Le Coudray-Montceaux;26020
91180;Courances;31460
91184;Courdimanche-sur-Essonne;25870
91186;Courson-Monteloup;31230
91191;Crosne;25600
91195;Dannemois;28240
91198;D'Huison-Longueville;27300
91200;Dourdan;22800
91201;Draveil;25490
91204;Écharcon;28820
91207;Égly;23340
91215;Épinay-sous-Sénart;18550
91216;Épinay-sur-Orge;28220
91223;Étampes;19760
91225;Étiolles;32730
91226;Étréchy;26570
91228;Évry-Courcouronnes;18730
91232;La Ferté-Alais;25840
91235;Fleury-Mérogis;19210
91240;Fontaine-la-Rivière;27080
91243;Fontenay-lès-Briis;28360
91244;Fontenay-le-Vicomte;25570
91247;La Forêt-le-Roi;25940
91248;La Forêt-Sainte-Croix;24840
91249;Forges-les-Bains;29360
91272;Gif-sur-Yvette;34190
91273;Gironville-sur-Essonne;25240
91274;Gometz-la-Ville;32800
91275;Gometz-le-Châtel;30010
91284;Les Granges-le-Roi;26900
91286;Grigny;14570
91292;Guibeville;27750
91293;Guigneville-sur-Essonne;28040
91294;Guillerval;26580
91312;Igny;30920
91315;Itteville;27360
91318;Janville-sur-Juine;29450
91319;Janvry;30630
91326;Juvisy-sur-Orge;23200
91330;Lardy;28340
91332;Leudeville;28910
91333;Leuville-sur-Orge;27360
91338;Limours;30170
91339;Linas;26440
91340;Lisses;25820
91345;Longjumeau;23160
91347;Longpont-sur-Orge;28180
91359;Maisse;24300
91363;Marcoussis;28300
91374;Marolles-en-Beauce;27400
91376;Marolles-en-Hurepoix;27600
91377;Massy;23710
91378;Mauchamps;29000
91386;Mennecy;26820
91390;Le Mérévillois;23930
91393;Mérobert;24450
91399;Mespuits;22200
91405;Milly-la-Forêt;27140
91408;Moigny-sur-École;29260
91411;Les Molières;34550
91412;Mondeville;27820
91414;Monnerville;24510
91421;Montgeron;24840
91425;Montlhéry;25570
91432;Morangis;25520
91433;Morigny-Champigny;27670
91434;Morsang-sur-Orge;24130
91435;Morsang-sur-Seine;37130
91441;Nainville-les-Roches;29100
91457;La Norville;27700
91458;Nozay;29880
91461;Ollainville;26400
91463;Oncy-sur-École;27500
91468;Ormoy;25500
91469;Ormoy-la-Rivière;28090
91471;Orsay;32230
91473;Orveau;29040
91477;Palaiseau;27970
91479;Paray-Vieille-Poste;24690
91482;Pecqueuse;28500
91494;Le Plessis-Pâté;28390
91495;Plessis-Saint-Benoist;25990
91507;Prunay-sur-Essonne;27640
91508;Puiselet-le-Marais;30450
91511;Pussay;22280
91514;Quincy-sous-Sénart;23230
91519;Richarville;27910
91521;Ris-Orangis;19550
91525;Roinville;29710
91526;Roinvilliers;29210
91533;Saclas;25450
91534;Saclay;33300
91538;Saint-Aubin;37450
91540;Saint-Chéron;26400
91544;Saint-Cyr-la-Rivière;28590
91546;Saint-Cyr-sous-Dourdan;31090
91547;Saint-Escobille;26030
91549;Sainte-Geneviève-des-Bois;23760
91552;Saint-Germain-lès-Arpajon;23930
91553;Saint-Germain-lès-Corbeil;28730
91556;Saint-Hilaire;27200
91560;Saint-Jean-de-Beauregard;29250
91568;Saint-Maurice-Montcouronne;32210
91570;Saint-Michel-sur-Orge;22570
91573;Saint-Pierre-du-Perray;25620
91577;Saintry-sur-Seine;26900
91578;Saint-Sulpice-de-Favières;35220
91579;Saint-Vrain;28960
91581;Saint-Yon;30380
91587;Saulx-les-Chartreux;26920
91589;Savigny-sur-Orge;24980
91593;Sermaise;28660
91599;Soisy-sur-École;27740
91600;Soisy-sur-Seine;30410
91602;Souzy-la-Briche;27780
91613;Congerville-Thionville;25430
91617;Tigery;26820
91619;Torfou;29750
91629;Valpuiseaux;26610
91630;Le Val-Saint-Germain;31110
91631;Varennes-Jarcy;31860
91634;Vaugrigneuse;28000
91635;Vauhallan;36570
91639;Vayres-sur-Essonne;26070
91645;Verrières-le-Buisson;35320
91648;Vert-le-Grand;27510
91649;Vert-le-Petit;26400
91654;Videlles;27980
91657;Vigneux-sur-Seine;20770
91659;Villabé;24670
91661;Villebon-sur-Yvette;28820
91662;Villeconin;30040
91665;La Ville-du-Bois;26770
91666;Villejust;28250
91667;Villemoisson-sur-Orge;30030
91671;Villeneuve-sur-Auvers;28590
91679;Villiers-le-Bâcle;33800
91685;Villiers-sur-Orge;27980
91687;Viry-Châtillon;21540
91689;Wissous;28240
91691;Yerres;27500
91692;Les Ulis;19730
92002;Antony;30990
92004;Asnières-sur-Seine;27310
92007;Bagneux;20490
92009;Bois-Colombes;31490
92012;Boulogne-Billancourt;34090
92014;Bourg-la-Reine;32800
92019;Châtenay-Malabry;26050
92020;Châtillon;29730
92022;Chaville;31640
92023;Clamart;28720
92024;Clichy;21520
92025;Colombes;24070
92026;Courbevoie;31340
92032;Fontenay-aux-Roses;26350
92033;Garches;35150
92035;La Garenne-Colombes;32260
92036;Gennevilliers;17980
92040;Issy-les-Moulineaux;32610
